title,genre,year,picture
Breaking Away,Comedy,1979,http://content8.flixster.com/movie/10/91/67/10916770_det.jpg
Hoosiers,Drama,1986,http://content6.flixster.com/movie/21/66/57/2166576_det.jpg
Bull Durham,Comedy,1988,http://content9.flixster.com/movie/10/89/23/10892343_det.gif
Dog Day Afternoon,Comedy,1975,http://content8.flixster.com/movie/10/93/70/10937066_det.jpg
American Graffiti,Comedy,1973,http://content9.flixster.com/movie/10/93/41/10934175_det.jpg
The Asphalt Jungle,Crime,1950,http://content8.flixster.com/movie/83/01/68/8301686_det.jpg
The Searchers,Drama,1956,http://content6.flixster.com/movie/29/09/290904_det.jpg
The Devil's Brigade,War,1968,http://content9.flixster.com/movie/10/88/34/10883463_det.jpg
The Big Country,Romance,1958,http://content9.flixster.com/movie/29/19/291919_det.jpg
The Betrayal - Nerakhoon,Drama,2008,http://content9.flixster.com/movie/10/86/28/10862831_det.jpg
The Bridge at Remagen,Action,1969,http://content8.flixster.com/movie/25/82/258202_det.jpg
The Taking of Pelham One Two Three,Action,1974,http://content9.flixster.com/movie/10/88/88/10888815_det.jpg
Volunteers,Comedy,1985,http://content9.flixster.com/movie/10/86/82/10868235_det.jpg
JFK,Drama,1991,http://content7.flixster.com/movie/10/93/59/10935981_det.jpg
Who's Harry Crumb?,Comedy,1989,http://content9.flixster.com/movie/26/19/261927_det.jpg
Harry and the Hendersons,Children,1987,http://content7.flixster.com/movie/10/91/89/10918985_det.jpg
She-Devil,Comedy,1989,http://content8.flixster.com/movie/10/88/97/10889762_det.jpg
Date with an Angel,Comedy,1987,http://content8.flixster.com/movie/10/90/70/10907050_det.jpg
Blind Date,Comedy,1987,http://content9.flixster.com/movie/26/21/262123_det.jpg
Nadine,Comedy,1987,http://content9.flixster.com/movie/26/36/263603_det.jpg
The Muppet Movie,Children,1979,http://content8.flixster.com/movie/10/88/15/10881570_det.jpg
The Great Muppet Caper,Children,1981,http://content9.flixster.com/movie/10/88/15/10881575_det.jpg
The Muppets Take Manhattan,Children,1984,http://content7.flixster.com/movie/25/11/251125_det.jpg
Sesame Street Presents: Follow that Bird,Children,1985,http://content8.flixster.com/movie/10/92/47/10924766_det.jpg
Turtle Diary,Drama,1985,http://content6.flixster.com/movie/10/85/28/10852872_det.jpg
A Night to Remember,Action,1958,http://content8.flixster.com/movie/29/46/294610_det.jpg
Captain Horatio Hornblower R.N.,Action,1951,http://content6.flixster.com/movie/11/13/40/11134000_det.jpg
Erin Brockovich,Drama,2000,http://content7.flixster.com/movie/55/36/21/5536217_det.jpg
Final Destination,Drama,2000,http://content6.flixster.com/movie/26/87/268708_det.jpg
L'ours,Adventure,1988,http://content8.flixster.com/movie/25/72/257218_det.jpg
The Crimson Pirate,Adventure,1952,http://content9.flixster.com/movie/10/91/91/10919123_det.jpg
Thelma & Louise,Action,1991,http://content6.flixster.com/movie/27/67/276712_det.jpg
...And Justice for All.,Drama,1979,http://content6.flixster.com/movie/27/15/271520_det.jpg
Animal House,Comedy,1978,http://content9.flixster.com/movie/11/15/27/11152731_det.jpg
She's Gotta Have It,Comedy,1986,http://content6.flixster.com/movie/10/89/77/10897760_det.jpg
School Daze,Drama,1988,http://content8.flixster.com/movie/26/91/269126_det.jpg
Do the Right Thing,Comedy,1989,http://content6.flixster.com/movie/27/20/272012_det.jpg
Mo' Better Blues,Drama,1990,http://content9.flixster.com/movie/27/20/272003_det.jpg
Jungle Fever,Drama,1991,http://content9.flixster.com/movie/10/89/04/10890499_det.jpg
Coogan's Bluff,Crime,1968,http://content8.flixster.com/movie/27/41/274110_det.jpg
Creature Comforts,Animation,1989,http://content9.flixster.com/movie/29/97/299795_det.jpg
Death Wish,Action,1974,http://content9.flixster.com/movie/26/99/269991_det.jpg
Double Indemnity,Crime,1944,http://content8.flixster.com/movie/10/93/42/10934290_det.jpg
Dying Young,Drama,1991,http://content9.flixster.com/movie/10/84/53/10845363_det.jpg
Teenage Mutant Ninja Turtles,Action,1990,http://content7.flixster.com/movie/25/56/255697_det.jpg
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action,1991,http://content7.flixster.com/movie/25/79/257901_det.jpg
Teenage Mutant Ninja Turtles III,Action,1993,http://content8.flixster.com/movie/25/98/259894_det.jpg
Red Dawn,Action,1984,http://content9.flixster.com/movie/10/95/32/10953275_det.jpg
Band of the Hand,Action,1986,http://content9.flixster.com/movie/10/89/24/10892407_det.jpg
Bloodsport,Action,1988,http://content8.flixster.com/movie/10/86/79/10867946_det.jpg
Eyes of Laura Mars,Mystery,1978,http://content6.flixster.com/movie/27/71/277116_det.jpg
"Good Morning, Vietnam",Comedy,1987,http://content9.flixster.com/movie/26/89/268995_det.jpg
The Good Mother,Drama,1988,http://content8.flixster.com/movie/89/13/34/8913342_det.jpg
Guess Who's Coming to Dinner,Drama,1967,http://content8.flixster.com/movie/29/13/291314_det.jpg
Romeo Must Die,Action,2000,http://content9.flixster.com/movie/26/98/269803_det.jpg
Here on Earth,Drama,2000,http://content9.flixster.com/movie/25/93/259303_det.jpg
Whatever It Takes,Comedy,2000,http://content6.flixster.com/movie/55/12/40/5512408_det.jpg
Buddy Boy,Drama,1999,http://content7.flixster.com/movie/28/00/280029_det.jpg
Rang-e khoda,Drama,1999,http://content9.flixster.com/movie/10/85/73/10857383_det.jpg
Gothic,Drama,1986,http://content8.flixster.com/movie/10/88/01/10880194_det.jpg
Lord of the Flies,Adventure,1990,http://content6.flixster.com/movie/10/91/65/10916588_det.jpg
Modern Times,Comedy,1936,http://content7.flixster.com/movie/29/01/290109_det.jpg
Heart and Souls,Comedy,1993,http://content9.flixster.com/movie/25/54/255407_det.jpg
Hud,Drama,1963,http://content8.flixster.com/movie/29/30/293094_det.jpg
The Hustler,Drama,1961,http://content8.flixster.com/movie/28/60/286094_det.jpg
Inherit the Wind,Drama,1960,http://content9.flixster.com/movie/25/43/254323_det.jpg
Dersu Uzala,Adventure,1975,http://content7.flixster.com/movie/25/20/252005_det.jpg
Close Encounters of the Third Kind,Adventure,1977,http://content7.flixster.com/movie/10/94/47/10944789_det.jpg
Jonas qui aura 25 ans en l'an 2000,Comedy,1976,http://content9.flixster.com/movie/10/96/40/10964083_det.jpg
A Place in the Sun,Drama,1951,http://content6.flixster.com/movie/29/41/294120_det.jpg
Jacob's Ladder,Drama,1990,http://content8.flixster.com/movie/10/03/98/10039878_det.jpg
Empire Records,Comedy,1995,http://content9.flixster.com/movie/26/22/262223_det.jpg
La Bamba,Drama,1987,http://content6.flixster.com/movie/25/74/257400_det.jpg
Ladyhawke,Adventure,1985,http://content7.flixster.com/movie/25/53/255317_det.jpg
Lucas,Drama,1986,http://content8.flixster.com/movie/25/88/258830_det.jpg
High Fidelity,Comedy,2000,http://content6.flixster.com/movie/10/89/19/10891984_det.jpg
The Road to El Dorado,Animation,2000,http://content9.flixster.com/movie/13/23/31/1323319_det.jpg
The Skulls,Thriller,2000,http://content6.flixster.com/movie/25/79/257928_det.jpg
Hook,Adventure,1991,http://content8.flixster.com/movie/25/46/254606_det.jpg
Horror Express,Horror,1972,http://content9.flixster.com/movie/28/23/282323_det.jpg
My Chauffeur,Comedy,1986,http://content7.flixster.com/movie/10/88/24/10882473_det.jpg
The Son of the Sheik,Adventure,1926,http://content6.flixster.com/movie/10/92/69/10926908_det.jpg
True Grit,Adventure,1969,http://content6.flixster.com/movie/25/11/251196_det.jpg
Max Dugan Returns,Comedy,1983,http://content7.flixster.com/movie/25/77/257721_det.jpg
Midnight Express,Drama,1978,http://content6.flixster.com/movie/27/16/271608_det.jpg
Misery,Drama,1990,http://content7.flixster.com/movie/10/89/53/10895393_det.jpg
Mr. Saturday Night,Comedy,1992,http://content9.flixster.com/movie/10/85/42/10854259_det.jpg
Murphy's Romance,Comedy,1985,http://content9.flixster.com/movie/25/48/254823_det.jpg
My Life Without Me,Drama,2003,http://content8.flixster.com/movie/10/84/10/10841046_det.jpg
Solyaris,Drama,1972,http://content9.flixster.com/movie/10/86/81/10868183_det.jpg
Network,Comedy,1976,http://content9.flixster.com/movie/97/15/21/9715211_det.jpg
No Way Out,Drama,1987,http://content6.flixster.com/movie/27/05/270512_det.jpg
North Dallas Forty,Comedy,1979,http://content9.flixster.com/movie/27/09/270991_det.jpg
The Odd Couple,Comedy,1968,http://content6.flixster.com/movie/11/14/28/11142856_det.jpg
The Outlaw Josey Wales,Action,1976,http://content8.flixster.com/movie/10/88/06/10880638_det.jpg
Black and White,Drama,1999,http://content6.flixster.com/movie/10/84/84/10848488_det.jpg
Frequency,Drama,2000,http://content7.flixster.com/movie/25/73/257309_det.jpg
Ready to Rumble,Comedy,2000,http://content6.flixster.com/movie/10/84/58/10845868_det.jpg
Return to Me,Drama,2000,http://content9.flixster.com/movie/10/88/87/10888787_det.jpg
Rules of Engagement,Drama,2000,http://content9.flixster.com/movie/10/84/02/10840227_det.jpg
"Me, Myself & Irene",Comedy,2000,http://content8.flixster.com/movie/10/91/55/10915566_det.jpg
Bell Book and Candle,Comedy,1958,http://content9.flixster.com/movie/29/13/291391_det.jpg
The End of Violence,Drama,1997,http://content7.flixster.com/movie/10/92/27/10922717_det.gif
Force 10 from Navarone,Action,1978,http://content9.flixster.com/movie/10/91/60/10916071_det.jpg
Mystery Train,Comedy,1989,http://content9.flixster.com/movie/27/12/271227_det.jpg
King Arthur,Comedy,2004,http://content6.flixster.com/movie/10/92/97/10929712_det.jpg
Bachelor Party,Comedy,1984,http://content6.flixster.com/movie/27/15/271508_det.jpg
Parenthood,Comedy,1989,http://content6.flixster.com/movie/65/01/650116_det.jpg
Predator,Action,1987,http://content8.flixster.com/movie/10/93/20/10932042_det.jpg
The Prince of Tides,Drama,1991,http://content8.flixster.com/movie/27/05/270502_det.jpg
The Postman Always Rings Twice,Crime,1981,http://content9.flixster.com/movie/27/08/270815_det.jpg
Yukinojô henge,Drama,1963,http://content7.flixster.com/movie/10/09/63/10096321_det.jpg
28 Days Later...,Drama,2002,http://content9.flixster.com/movie/55/37/32/5537323_det.jpg
American Psycho,Comedy,2000,http://content8.flixster.com/movie/10/92/96/10929654_det.jpg
Keeping the Faith,Comedy,2000,http://content8.flixster.com/movie/25/69/256998_det.jpg
Where the Money Is,Comedy,2000,http://content7.flixster.com/movie/26/66/266625_det.jpg
East Is East,Comedy,1999,http://content9.flixster.com/movie/10/88/95/10889599_det.jpg
The Filth and the Fury,Documentary,2000,http://content9.flixster.com/movie/10/85/38/10853819_det.jpg
Third World Cop,Action,1999,http://content8.flixster.com/movie/10/92/05/10920530_det.jpg
Diner,Comedy,1982,http://content7.flixster.com/movie/27/04/270417_det.jpg
Cabaret,Musical,1972,http://content9.flixster.com/movie/10/44/03/10440327_det.jpg
Prick Up Your Ears,Comedy,1987,http://content8.flixster.com/movie/27/99/279918_det.jpg
Auntie Mame,Comedy,1958,http://content6.flixster.com/movie/10/89/40/10894024_det.jpg
Guys and Dolls,Comedy,1955,http://content6.flixster.com/movie/10/88/89/10888980_det.jpg
Hunger,Horror,2008,http://content6.flixster.com/movie/10/87/22/10872208_det.jpg
Marathon Man,Crime,1976,http://content8.flixster.com/movie/11/11/99/11119966_det.jpg
Caddyshack,Comedy,1980,http://content7.flixster.com/movie/55/04/75/5504753_det.jpg
Love & Basketball,Drama,2000,http://content9.flixster.com/movie/10/92/57/10925795_det.jpg
U-571,Action,2000,http://content7.flixster.com/movie/25/64/256405_det.jpg
The Virgin Suicides,Drama,1999,http://content7.flixster.com/movie/10/88/86/10888641_det.jpg
Jennifer Eight,Mystery,1992,http://content7.flixster.com/movie/27/57/275705_det.jpg
Limelight,Comedy,1952,http://content7.flixster.com/movie/25/32/253213_det.jpg
Committed,Comedy,2000,http://content6.flixster.com/movie/28/01/280104_det.jpg
The Crow: Salvation,Action,2000,http://content9.flixster.com/movie/10/93/21/10932155_det.jpg
The Flintstones in Viva Rock Vegas,Children,2000,http://content9.flixster.com/movie/10/88/64/10886455_det.jpg
Where the Heart Is,Comedy,2000,http://content9.flixster.com/movie/25/56/255615_det.jpg
The Big Kahuna,Comedy,1999,http://content7.flixster.com/movie/28/12/281217_det.jpg
Bossa Nova,Comedy,2000,http://content8.flixster.com/movie/10/87/67/10876714_det.jpg
Idioterne,Comedy,1998,\N
The Last September,Drama,1999,http://content7.flixster.com/movie/10/88/53/10885357_det.jpg
Timecode,Comedy,2000,http://content9.flixster.com/movie/27/77/277711_det.jpg
Caché,Action,2005,http://content8.flixster.com/movie/31/17/311798_det.jpg
Gladiator,Action,2000,http://content8.flixster.com/movie/10/80/17/10801794_det.jpg
Up at the Villa,Drama,2000,http://content8.flixster.com/movie/10/91/59/10915958_det.jpg
Human Traffic,Comedy,1999,http://content9.flixster.com/movie/27/09/270927_det.jpg
À bout de souffle,Action,1960,http://content7.flixster.com/movie/28/61/286193_det.jpg
"Die Nibelungen, Teil 1 - Siegfried",Adventure,1966,http://content7.flixster.com/movie/37/95/92/3795925_det.jpg
The Lord's of Flatbush,Comedy,1974,http://content8.flixster.com/movie/26/01/260194_det.jpg
Mr. Mom,Comedy,1983,http://content6.flixster.com/movie/25/77/257712_det.jpg
Battlefield Earth: A Saga of the Year 3000,Action,2000,http://content6.flixster.com/movie/26/03/260312_det.jpg
Center Stage,Drama,2000,http://content7.flixster.com/movie/25/47/254713_det.jpg
Screwed,Comedy,2000,http://content8.flixster.com/movie/10/85/28/10852890_det.jpg
Whipped,Comedy,2000,http://content9.flixster.com/movie/27/58/275895_det.jpg
Anchors Aweigh,Comedy,1945,http://content6.flixster.com/movie/29/32/293292_det.jpg
On the Town,Comedy,1949,http://content8.flixster.com/movie/29/28/292898_det.jpg
Pee-wee's Big Adventure,Comedy,1985,http://content7.flixster.com/movie/10/95/41/10954117_det.jpg
Regret to Inform,Documentary,1998,http://content8.flixster.com/movie/30/55/305530_det.jpg
Things Change,Comedy,1988,http://content7.flixster.com/movie/10/91/35/10913521_det.jpg
Honeymoon in Vegas,Comedy,1992,http://content6.flixster.com/movie/10/89/43/10894388_det.jpg
Dinosaur,Animation,2000,http://content6.flixster.com/movie/10/92/08/10920812_det.jpg
Road Trip,Comedy,2000,http://content6.flixster.com/movie/55/32/86/5532868_det.jpg
Small Time Crooks,Comedy,2000,http://content7.flixster.com/movie/26/24/262409_det.jpg
The Myth of Fingerprints,Comedy,1997,http://content7.flixster.com/movie/10/87/44/10874409_det.jpg
Mission: Impossible,Action,1996,http://content9.flixster.com/movie/25/73/257307_det.jpg
Shanghai Noon,Action,2000,http://content9.flixster.com/movie/25/72/257299_det.jpg
Better Living Through Circuitry,Documentary,1999,http://content8.flixster.com/movie/10/98/71/10987174_det.jpg
8 ½ Women,Comedy,1999,http://content8.flixster.com/movie/10/11/35/10113598_det.jpg
Flying Tigers,Action,1942,http://content9.flixster.com/movie/94/58/43/9458431_det.jpg
The Gold Rush,Adventure,1925,http://content9.flixster.com/movie/30/62/306295_det.jpg
Monsieur Verdoux,Comedy,1947,http://content8.flixster.com/movie/29/02/290214_det.jpg
On Her Majesty's Secret Service,Action,1969,http://content9.flixster.com/movie/10/91/96/10919627_det.jpg
Seven Days in May,Thriller,1964,http://content6.flixster.com/movie/10/87/45/10874540_det.jpg
The Spy Who Loved Me,Action,1977,http://content6.flixster.com/movie/10/88/65/10886552_det.jpg
Sans toit ni loi,Drama,1985,http://content8.flixster.com/movie/90/48/82/9048822_det.jpg
Moonraker,Action,1979,http://content7.flixster.com/movie/26/08/260897_det.jpg
The Man with the Golden Gun,Action,1974,http://content7.flixster.com/movie/25/89/258921_det.jpg
The Fighting Seabees,Action,1944,http://content7.flixster.com/movie/29/41/294101_det.jpg
Dark Command,Western,1940,http://content9.flixster.com/movie/27/42/65/2742651_det.jpg
Cléo de 5 à 7,Drama,1962,http://content8.flixster.com/movie/30/04/300406_det.jpg
Big Momma's House,Comedy,2000,http://content7.flixster.com/movie/55/05/60/5505609_det.jpg
American Gigolo,Drama,1980,http://content7.flixster.com/movie/28/49/284929_det.jpg
The Guns of Navarone,Action,1961,http://content7.flixster.com/movie/25/57/255725_det.jpg
Quatermass and the Pit,Horror,1967,http://content8.flixster.com/movie/10/88/20/10882086_det.jpg
Puppetmaster,Horror,1989,http://content9.flixster.com/movie/10/93/87/10938743_det.jpg
Puppet Master II,Horror,1991,http://content7.flixster.com/movie/10/94/36/10943685_det.jpg
Puppet Master 4,Horror,1993,http://content8.flixster.com/movie/10/93/87/10938738_det.jpg
Puppet Master 5: The Final Chapter,Horror,1994,http://content8.flixster.com/movie/11/15/27/11152778_det.jpg
Rent-a-Cop,Action,1987,http://content9.flixster.com/movie/10/91/99/10919991_det.jpg
Stay Tuned,Comedy,1992,http://content8.flixster.com/movie/26/19/261994_det.jpg
Story of G.I. Joe,War,1945,http://content9.flixster.com/movie/29/43/294323_det.jpg
Blazing Saddles,Comedy,1974,http://content6.flixster.com/movie/98/44/27/9844276_det.jpg
Benji the Hunted,Adventure,1987,http://content9.flixster.com/movie/11/13/64/11136435_det.jpg
White Christmas,Comedy,1954,http://content9.flixster.com/movie/29/04/290499_det.jpg
Eraserhead,Drama,1976,http://content6.flixster.com/movie/28/60/286000_det.jpg
The Boys of Baraka,Documentary,2005,http://content9.flixster.com/movie/72/91/87/7291875_det.jpg
The Decline of Western Civilization Part III,Documentary,1998,http://content7.flixster.com/movie/35/53/91/3553913_det.jpg
Per qualche dollaro in più,Action,1965,http://content8.flixster.com/movie/15/95/75/1595754_det.jpg
Magnum Force,Action,1973,http://content7.flixster.com/movie/27/20/272097_det.jpg
Blood Simple.,Crime,1984,http://content7.flixster.com/movie/26/92/269209_det.jpg
The Fabulous Baker Boys,Drama,1989,http://content6.flixster.com/movie/27/34/273428_det.jpg
Prizzi's Honor,Comedy,1985,http://content8.flixster.com/movie/28/46/284602_det.jpg
Flatliners,Horror,1990,http://content7.flixster.com/movie/10/48/41/10484189_det.jpg
Porky's,Comedy,1982,http://content8.flixster.com/movie/27/20/272018_det.jpg
